"","x","y","layer"
"128",756836.198487235,7521068.72277454,5.92763333333333
"129",756854.833566817,7521068.72277454,6.034
"130",756873.468646398,7521068.72277454,6.034
"131",756892.103725979,7521068.72277454,7.9116
"132",756910.73880556,7521068.72277454,8.1091
"133",756929.373885141,7521068.72277454,8.0256
"134",756948.008964722,7521068.72277454,6.28823333333333
"135",756966.644044303,7521068.72277454,6.28823333333333
"136",756985.279123884,7521068.72277454,5.8794
"137",757003.914203465,7521068.72277454,7.09286666666667
"138",757022.549283046,7521068.72277454,7.02086666666667
"139",757041.184362627,7521068.72277454,8.40226666666667
"140",757059.819442208,7521068.72277454,8.39276666666667
"141",756817.563407654,7521056.56845813,5.92443333333333
"142",756836.198487235,7521056.56845813,5.92763333333333
"143",756854.833566817,7521056.56845813,6.034
"144",756873.468646398,7521056.56845813,6.034
"145",756892.103725979,7521056.56845813,7.9116
"146",756910.73880556,7521056.56845813,8.1091
"147",756929.373885141,7521056.56845813,8.0256
"148",756948.008964722,7521056.56845813,6.28823333333333
"149",756966.644044303,7521056.56845813,6.28823333333333
"150",756985.279123884,7521056.56845813,5.8794
"151",757003.914203465,7521056.56845813,7.09286666666667
"152",757022.549283046,7521056.56845813,7.02086666666667
"153",757041.184362627,7521056.56845813,8.40226666666667
"154",757059.819442208,7521056.56845813,8.39276666666667
"155",756817.563407654,7521044.41414173,5.58166666666667
"156",756836.198487235,7521044.41414173,5.58036666666666
"157",756854.833566817,7521044.41414173,5.68223333333333
"158",756873.468646398,7521044.41414173,5.68223333333333
"159",756892.103725979,7521044.41414173,7.58643333333333
"160",756910.73880556,7521044.41414173,7.76913333333333
"161",756929.373885141,7521044.41414173,7.67883333333333
"162",756948.008964722,7521044.41414173,5.8994
"163",756966.644044303,7521044.41414173,5.8994
"164",756985.279123884,7521044.41414173,5.48856666666666
"165",757003.914203465,7521044.41414173,6.9639
"166",757022.549283046,7521044.41414173,6.8919
"167",757041.184362627,7521044.41414173,8.34726666666667
"168",757059.819442208,7521044.41414173,8.33776666666667
"169",756798.928328073,7521032.25982533,4.9515
"170",756817.563407654,7521032.25982533,5.58166666666667
"171",756836.198487235,7521032.25982533,5.58036666666666
"172",756854.833566817,7521032.25982533,5.68223333333333
"173",756873.468646398,7521032.25982533,5.68223333333333
"174",756892.103725979,7521032.25982533,7.58643333333333
"175",756910.73880556,7521032.25982533,7.76913333333333
"176",756929.373885141,7521032.25982533,7.67883333333333
"177",756948.008964722,7521032.25982533,5.8994
"178",756966.644044303,7521032.25982533,5.8994
"179",756985.279123884,7521032.25982533,5.48856666666666
"180",757003.914203465,7521032.25982533,6.9639
"181",757022.549283046,7521032.25982533,6.8919
"182",757041.184362627,7521032.25982533,8.34726666666667
"183",757059.819442208,7521032.25982533,8.33776666666667
"184",756780.293248492,7521020.10550892,4.4366
"185",756798.928328073,7521020.10550892,4.9515
"186",756817.563407654,7521020.10550892,5.58166666666667
"187",756836.198487235,7521020.10550892,5.58036666666666
"188",756854.833566817,7521020.10550892,5.68223333333333
"189",756873.468646398,7521020.10550892,5.68223333333333
"190",756892.103725979,7521020.10550892,7.58643333333333
"191",756910.73880556,7521020.10550892,7.76913333333333
"192",756929.373885141,7521020.10550892,7.67883333333333
"193",756948.008964722,7521020.10550892,5.8994
"194",756966.644044303,7521020.10550892,5.8994
"195",756985.279123884,7521020.10550892,5.48856666666666
"196",757003.914203465,7521020.10550892,6.9639
"197",757022.549283046,7521020.10550892,6.8919
"198",757041.184362627,7521020.10550892,8.34726666666667
"199",757059.819442208,7521020.10550892,8.33776666666667
"200",757078.454521789,7521020.10550892,8.33776666666667
"201",756780.293248492,7521007.95119252,4.4366
"202",756798.928328073,7521007.95119252,4.9515
"203",756817.563407654,7521007.95119252,5.58166666666667
"204",756836.198487235,7521007.95119252,5.58036666666666
"205",756854.833566817,7521007.95119252,5.68223333333333
"206",756873.468646398,7521007.95119252,5.68223333333333
"207",756892.103725979,7521007.95119252,7.58643333333333
"208",756910.73880556,7521007.95119252,7.76913333333333
"209",756929.373885141,7521007.95119252,7.67883333333333
"210",756948.008964722,7521007.95119252,5.8994
"211",756966.644044303,7521007.95119252,5.8994
"212",756985.279123884,7521007.95119252,5.48856666666666
"213",757003.914203465,7521007.95119252,6.9639
"214",757022.549283046,7521007.95119252,6.8919
"215",757041.184362627,7521007.95119252,8.34726666666667
"216",757059.819442208,7521007.95119252,8.33776666666667
"217",757078.454521789,7521007.95119252,8.33776666666667
"218",756761.658168911,7520995.79687612,3.90576666666667
"219",756780.293248492,7520995.79687612,3.90576666666667
"220",756798.928328073,7520995.79687612,4.44016666666667
"221",756817.563407654,7520995.79687612,4.7302
"222",756836.198487235,7520995.79687612,4.7289
"223",756854.833566817,7520995.79687612,4.84826666666667
"224",756873.468646398,7520995.79687612,4.84826666666667
"225",756892.103725979,7520995.79687612,6.734
"226",756910.73880556,7520995.79687612,6.8587
"227",756929.373885141,7520995.79687612,6.7684
"228",756948.008964722,7520995.79687612,4.59466666666667
"229",756966.644044303,7520995.79687612,4.59466666666667
"230",756985.279123884,7520995.79687612,3.9058
"231",757003.914203465,7520995.79687612,5.69863333333333
"232",757022.549283046,7520995.79687612,5.62663333333333
"233",757041.184362627,7520995.79687612,7.13653333333334
"234",757059.819442208,7520995.79687612,7.12703333333334
"235",757078.454521789,7520995.79687612,7.12703333333334
"236",756761.658168911,7520983.64255971,3.90576666666667
"237",756780.293248492,7520983.64255971,3.90576666666667
"238",756798.928328073,7520983.64255971,4.44016666666667
"239",756817.563407654,7520983.64255971,4.7302
"240",756836.198487235,7520983.64255971,4.7289
"241",756854.833566817,7520983.64255971,4.84826666666667
"242",756873.468646398,7520983.64255971,4.84826666666667
"243",756892.103725979,7520983.64255971,6.734
"244",756910.73880556,7520983.64255971,6.8587
"245",756929.373885141,7520983.64255971,6.7684
"246",756948.008964722,7520983.64255971,4.59466666666667
"247",756966.644044303,7520983.64255971,4.59466666666667
"248",756985.279123884,7520983.64255971,3.9058
"249",757003.914203465,7520983.64255971,5.69863333333333
"250",757022.549283046,7520983.64255971,5.62663333333333
"251",757041.184362627,7520983.64255971,7.13653333333334
"252",757059.819442208,7520983.64255971,7.12703333333334
"253",757078.454521789,7520983.64255971,7.12703333333334
"254",756743.02308933,7520971.48824331,4.41753333333334
"255",756761.658168911,7520971.48824331,3.90576666666667
"256",756780.293248492,7520971.48824331,3.90576666666667
"257",756798.928328073,7520971.48824331,4.44016666666667
"258",756817.563407654,7520971.48824331,4.7302
"259",756836.198487235,7520971.48824331,4.7289
"260",756854.833566817,7520971.48824331,4.84826666666667
"261",756873.468646398,7520971.48824331,4.84826666666667
"262",756892.103725979,7520971.48824331,6.734
"263",756910.73880556,7520971.48824331,6.8587
"264",756929.373885141,7520971.48824331,6.7684
"265",756948.008964722,7520971.48824331,4.59466666666667
"266",756966.644044303,7520971.48824331,4.59466666666667
"267",756985.279123884,7520971.48824331,3.9058
"268",757003.914203465,7520971.48824331,5.69863333333333
"269",757022.549283046,7520971.48824331,5.62663333333333
"270",757041.184362627,7520971.48824331,7.13653333333334
"271",757059.819442208,7520971.48824331,7.12703333333334
"272",757078.454521789,7520971.48824331,7.12703333333334
"273",756724.388009749,7520959.33392691,4.07533333333333
"274",756743.02308933,7520959.33392691,4.41753333333334
"275",756761.658168911,7520959.33392691,3.90576666666667
"276",756780.293248492,7520959.33392691,3.90576666666667
"277",756798.928328073,7520959.33392691,4.44016666666667
"278",756817.563407654,7520959.33392691,4.7302
"279",756836.198487235,7520959.33392691,4.7289
"280",756854.833566817,7520959.33392691,4.84826666666667
"281",756873.468646398,7520959.33392691,4.84826666666667
"282",756892.103725979,7520959.33392691,6.734
"283",756910.73880556,7520959.33392691,6.8587
"284",756929.373885141,7520959.33392691,6.7684
"285",756948.008964722,7520959.33392691,4.59466666666667
"286",756966.644044303,7520959.33392691,4.59466666666667
"287",756985.279123884,7520959.33392691,3.9058
"288",757003.914203465,7520959.33392691,5.69863333333333
"289",757022.549283046,7520959.33392691,5.62663333333333
"290",757041.184362627,7520959.33392691,7.13653333333334
"291",757059.819442208,7520959.33392691,7.12703333333334
"292",757078.454521789,7520959.33392691,7.12703333333334
"293",757842.492784613,7520959.33392691,6.5109
"294",756724.388009749,7520947.1796105,4.13176666666667
"295",756743.02308933,7520947.1796105,4.47396666666667
"296",756761.658168911,7520947.1796105,3.9445
"297",756780.293248492,7520947.1796105,3.9445
"298",756798.928328073,7520947.1796105,4.5114
"299",756817.563407654,7520947.1796105,4.8303
"300",756836.198487235,7520947.1796105,4.829
"301",756854.833566817,7520947.1796105,4.99736666666667
"302",756873.468646398,7520947.1796105,4.99736666666667
"303",756892.103725979,7520947.1796105,6.86756666666666
"304",756910.73880556,7520947.1796105,6.96426666666666
"305",756929.373885141,7520947.1796105,6.88076666666666
"306",756948.008964722,7520947.1796105,4.7336
"307",756966.644044303,7520947.1796105,4.7336
"308",756985.279123884,7520947.1796105,3.9949
"309",757003.914203465,7520947.1796105,5.6774
"310",757022.549283046,7520947.1796105,5.5944
"311",757041.184362627,7520947.1796105,6.99396666666667
"312",757059.819442208,7520947.1796105,6.97246666666667
"313",757078.454521789,7520947.1796105,6.97246666666667
"314",757823.857705032,7520947.1796105,6.35146666666667
"315",757842.492784613,7520947.1796105,6.32746666666667
"316",757861.127864194,7520947.1796105,6.2096
"317",757879.762943775,7520947.1796105,6.2096
"318",756705.752930168,7520935.0252941,3.8576
"319",756724.388009749,7520935.0252941,4.13176666666667
"320",756743.02308933,7520935.0252941,4.47396666666667
"321",756761.658168911,7520935.0252941,3.9445
"322",756780.293248492,7520935.0252941,3.9445
"323",756798.928328073,7520935.0252941,4.5114
"324",756817.563407654,7520935.0252941,4.8303
"325",756836.198487235,7520935.0252941,4.829
"326",756854.833566817,7520935.0252941,4.99736666666667
"327",756873.468646398,7520935.0252941,4.99736666666667
"328",756892.103725979,7520935.0252941,6.86756666666666
"329",756910.73880556,7520935.0252941,6.96426666666666
"330",756929.373885141,7520935.0252941,6.88076666666666
"331",756948.008964722,7520935.0252941,4.7336
"332",756966.644044303,7520935.0252941,4.7336
"333",756985.279123884,7520935.0252941,3.9949
"334",757003.914203465,7520935.0252941,5.6774
"335",757022.549283046,7520935.0252941,5.5944
"336",757041.184362627,7520935.0252941,6.99396666666667
"337",757059.819442208,7520935.0252941,6.97246666666667
"338",757078.454521789,7520935.0252941,6.97246666666667
"339",757823.857705032,7520935.0252941,6.35146666666667
"340",757842.492784613,7520935.0252941,6.32746666666667
"341",757861.127864194,7520935.0252941,6.2096
"342",757879.762943775,7520935.0252941,6.2096
"343",757898.398023356,7520935.0252941,6.21423333333333
"344",756705.752930168,7520922.8709777,3.8576
"345",756724.388009749,7520922.8709777,4.13176666666667
"346",756743.02308933,7520922.8709777,4.47396666666667
"347",756761.658168911,7520922.8709777,3.9445
"348",756780.293248492,7520922.8709777,3.9445
"349",756798.928328073,7520922.8709777,4.5114
"350",756817.563407654,7520922.8709777,4.8303
"351",756836.198487235,7520922.8709777,4.829
"352",756854.833566817,7520922.8709777,4.99736666666667
"353",756873.468646398,7520922.8709777,4.99736666666667
"354",756892.103725979,7520922.8709777,6.86756666666666
"355",756910.73880556,7520922.8709777,6.96426666666666
"356",756929.373885141,7520922.8709777,6.88076666666666
"357",756948.008964722,7520922.8709777,4.7336
"358",756966.644044303,7520922.8709777,4.7336
"359",756985.279123884,7520922.8709777,3.9949
"360",757003.914203465,7520922.8709777,5.6774
"361",757022.549283046,7520922.8709777,5.5944
"362",757041.184362627,7520922.8709777,6.99396666666667
"363",757059.819442208,7520922.8709777,6.97246666666667
"364",757078.454521789,7520922.8709777,6.97246666666667
"365",757823.857705032,7520922.8709777,6.35146666666667
"366",757842.492784613,7520922.8709777,6.32746666666667
"367",757861.127864194,7520922.8709777,6.2096
"368",757879.762943775,7520922.8709777,6.2096
"369",757898.398023356,7520922.8709777,6.21423333333333
"370",757917.033102937,7520922.8709777,6.15063333333333
"371",756687.117850587,7520910.71666129,2.6675
"372",756705.752930168,7520910.71666129,3.8576
"373",756724.388009749,7520910.71666129,4.13176666666667
"374",756743.02308933,7520910.71666129,4.47396666666667
"375",756761.658168911,7520910.71666129,3.9445
"376",756780.293248492,7520910.71666129,3.9445
"377",756798.928328073,7520910.71666129,4.5114
"378",756817.563407654,7520910.71666129,4.8303
"379",756836.198487235,7520910.71666129,4.829
"380",756854.833566817,7520910.71666129,4.99736666666667
"381",756873.468646398,7520910.71666129,4.99736666666667
"382",756892.103725979,7520910.71666129,6.86756666666666
"383",756910.73880556,7520910.71666129,6.96426666666666
"384",756929.373885141,7520910.71666129,6.88076666666666
"385",756948.008964722,7520910.71666129,4.7336
"386",756966.644044303,7520910.71666129,4.7336
"387",756985.279123884,7520910.71666129,3.9949
"388",757003.914203465,7520910.71666129,5.6534
"389",757022.549283046,7520910.71666129,5.5704
"390",757041.184362627,7520910.71666129,6.92036666666667
"391",757059.819442208,7520910.71666129,6.89886666666667
"392",757078.454521789,7520910.71666129,6.89886666666667
"393",757823.857705032,7520910.71666129,6.26836666666667
"394",757842.492784613,7520910.71666129,6.24436666666667
"395",757861.127864194,7520910.71666129,6.1265
"396",757879.762943775,7520910.71666129,6.1265
"397",757898.398023356,7520910.71666129,6.13113333333333
"398",757917.033102937,7520910.71666129,6.06753333333333
"399",756668.482771006,7520898.56234489,2.6428
"400",756687.117850587,7520898.56234489,2.6428
"401",756705.752930168,7520898.56234489,3.83116666666666
"402",756724.388009749,7520898.56234489,4.01853333333333
"403",756743.02308933,7520898.56234489,4.34923333333334
"404",756761.658168911,7520898.56234489,3.79616666666667
"405",756780.293248492,7520898.56234489,3.79616666666667
"406",756798.928328073,7520898.56234489,4.36306666666667
"407",756817.563407654,7520898.56234489,4.5855
"408",756836.198487235,7520898.56234489,4.5842
"409",756854.833566817,7520898.56234489,4.74656666666666
"410",756873.468646398,7520898.56234489,4.74656666666666
"411",756892.103725979,7520898.56234489,6.6276
"412",756910.73880556,7520898.56234489,6.7243
"413",756929.373885141,7520898.56234489,6.6408
"414",756948.008964722,7520898.56234489,4.48363333333333
"415",756966.644044303,7520898.56234489,4.48363333333333
"416",756985.279123884,7520898.56234489,3.7186
"417",757003.914203465,7520898.56234489,5.3426
"418",757022.549283046,7520898.56234489,5.2596
"419",757041.184362627,7520898.56234489,6.59003333333334
"420",757059.819442208,7520898.56234489,6.56853333333334
"421",757078.454521789,7520898.56234489,6.56853333333334
"422",757823.857705032,7520898.56234489,6.1257
"423",757842.492784613,7520898.56234489,6.1017
"424",757861.127864194,7520898.56234489,5.98383333333333
"425",757879.762943775,7520898.56234489,5.98383333333333
"426",757898.398023356,7520898.56234489,5.98846666666667
"427",757917.033102937,7520898.56234489,5.92486666666667
"428",757935.668182518,7520898.56234489,5.92486666666667
"429",756668.482771006,7520886.40802849,2.6428
"430",756687.117850587,7520886.40802849,2.6428
"431",756705.752930168,7520886.40802849,3.83116666666666
"432",756724.388009749,7520886.40802849,4.01853333333333
"433",756743.02308933,7520886.40802849,4.34923333333334
"434",756761.658168911,7520886.40802849,3.79616666666667
"435",756780.293248492,7520886.40802849,3.79616666666667
"436",756798.928328073,7520886.40802849,4.36306666666667
"437",756817.563407654,7520886.40802849,4.5855
"438",756836.198487235,7520886.40802849,4.5842
"439",756854.833566817,7520886.40802849,4.74656666666666
"440",756873.468646398,7520886.40802849,4.74656666666666
"441",756892.103725979,7520886.40802849,6.6276
"442",756910.73880556,7520886.40802849,6.7243
"443",756929.373885141,7520886.40802849,6.6408
"444",756948.008964722,7520886.40802849,4.48363333333333
"445",756966.644044303,7520886.40802849,4.48363333333333
"446",756985.279123884,7520886.40802849,3.7186
"447",757003.914203465,7520886.40802849,5.3426
"448",757022.549283046,7520886.40802849,5.2596
"449",757041.184362627,7520886.40802849,6.59003333333334
"450",757059.819442208,7520886.40802849,6.56853333333334
"451",757078.454521789,7520886.40802849,6.56853333333334
"452",757823.857705032,7520886.40802849,6.1257
"453",757842.492784613,7520886.40802849,6.1017
"454",757861.127864194,7520886.40802849,5.98383333333333
"455",757879.762943775,7520886.40802849,5.98383333333333
"456",757898.398023356,7520886.40802849,5.98846666666667
"457",757917.033102937,7520886.40802849,5.92486666666667
"458",757935.668182518,7520886.40802849,5.92486666666667
"459",757954.3032621,7520886.40802849,6.17813333333333
"460",756649.847691425,7520874.25371208,2.66753333333333
"461",756668.482771006,7520874.25371208,2.6428
"462",756687.117850587,7520874.25371208,2.6428
"463",756705.752930168,7520874.25371208,3.83116666666666
"464",756724.388009749,7520874.25371208,4.01853333333333
"465",756743.02308933,7520874.25371208,4.34923333333334
"466",756761.658168911,7520874.25371208,3.79616666666667
"467",756780.293248492,7520874.25371208,3.79616666666667
"468",756798.928328073,7520874.25371208,4.36306666666667
"469",756817.563407654,7520874.25371208,4.5855
"470",756836.198487235,7520874.25371208,4.5842
"471",756854.833566817,7520874.25371208,4.74656666666666
"472",756873.468646398,7520874.25371208,4.74656666666666
"473",756892.103725979,7520874.25371208,6.6276
"474",756910.73880556,7520874.25371208,6.7243
"475",756929.373885141,7520874.25371208,6.6408
"476",756948.008964722,7520874.25371208,4.48363333333333
"477",756966.644044303,7520874.25371208,4.48363333333333
"478",756985.279123884,7520874.25371208,3.7186
"479",757003.914203465,7520874.25371208,5.3426
"480",757022.549283046,7520874.25371208,5.2596
"481",757041.184362627,7520874.25371208,6.59003333333334
"482",757059.819442208,7520874.25371208,6.56853333333334
"483",757078.454521789,7520874.25371208,6.56853333333334
"484",757097.08960137,7520874.25371208,8.09736666666667
"485",757823.857705032,7520874.25371208,6.1257
"486",757842.492784613,7520874.25371208,6.1017
"487",757861.127864194,7520874.25371208,5.98383333333333
"488",757879.762943775,7520874.25371208,5.98383333333333
"489",757898.398023356,7520874.25371208,5.98846666666667
"490",757917.033102937,7520874.25371208,5.92486666666667
"491",757935.668182518,7520874.25371208,5.92486666666667
"492",757954.3032621,7520874.25371208,6.17813333333333
"493",757972.938341681,7520874.25371208,6.22626666666667
"494",756631.212611844,7520862.09939568,2.61896666666667
"495",756649.847691425,7520862.09939568,2.66753333333333
"496",756668.482771006,7520862.09939568,2.6373
"497",756687.117850587,7520862.09939568,2.6373
"498",756705.752930168,7520862.09939568,3.82566666666666
"499",756724.388009749,7520862.09939568,4.01303333333333
"500",756743.02308933,7520862.09939568,4.34373333333334
"501",756761.658168911,7520862.09939568,3.79066666666667
"502",756780.293248492,7520862.09939568,3.79066666666667
"503",756798.928328073,7520862.09939568,4.35706666666667
"504",756817.563407654,7520862.09939568,4.5675
"505",756836.198487235,7520862.09939568,4.5662
"506",756854.833566817,7520862.09939568,4.72656666666667
"507",756873.468646398,7520862.09939568,4.72656666666667
"508",756892.103725979,7520862.09939568,6.6076
"509",756910.73880556,7520862.09939568,6.6948
"510",756929.373885141,7520862.09939568,6.6113
"511",756948.008964722,7520862.09939568,4.44493333333333
"512",756966.644044303,7520862.09939568,4.44493333333333
"513",756985.279123884,7520862.09939568,3.6621
"514",757003.914203465,7520862.09939568,5.2761
"515",757022.549283046,7520862.09939568,5.1931
"516",757041.184362627,7520862.09939568,6.49153333333333
"517",757059.819442208,7520862.09939568,6.47003333333334
"518",757078.454521789,7520862.09939568,6.47003333333334
"519",757097.08960137,7520862.09939568,7.98486666666667
"520",757171.629919695,7520862.09939568,8.15850000000001
"521",757190.264999276,7520862.09939568,7.22893333333334
"522",757208.900078857,7520862.09939568,5.3889
"523",757823.857705032,7520862.09939568,6.0282
"524",757842.492784613,7520862.09939568,6.0042
"525",757861.127864194,7520862.09939568,5.88633333333333
"526",757879.762943775,7520862.09939568,5.88633333333333
"527",757898.398023356,7520862.09939568,5.89096666666667
"528",757917.033102937,7520862.09939568,5.82736666666666
"529",757935.668182518,7520862.09939568,5.82736666666666
"530",757954.3032621,7520862.09939568,6.08063333333333
"531",757972.938341681,7520862.09939568,6.12876666666667
"532",756612.577532263,7520849.94507928,2.69323333333333
"533",756631.212611844,7520849.94507928,2.61896666666667
"534",756649.847691425,7520849.94507928,2.66753333333333
"535",756668.482771006,7520849.94507928,2.6373
"536",756687.117850587,7520849.94507928,2.6373
"537",756705.752930168,7520849.94507928,3.87166666666666
"538",756724.388009749,7520849.94507928,4.1374
"539",756743.02308933,7520849.94507928,4.4681
"540",756761.658168911,7520849.94507928,3.93793333333334
"541",756780.293248492,7520849.94507928,3.93793333333334
"542",756798.928328073,7520849.94507928,4.53033333333333
"543",756817.563407654,7520849.94507928,5.11066666666667
"544",756836.198487235,7520849.94507928,5.10936666666667
"545",756854.833566817,7520849.94507928,5.32196666666667
"546",756873.468646398,7520849.94507928,5.32196666666667
"547",756892.103725979,7520849.94507928,7.24393333333333
"548",756910.73880556,7520849.94507928,7.30673333333333
"549",756929.373885141,7520849.94507928,7.22323333333333
"550",756948.008964722,7520849.94507928,4.94926666666666
"551",756966.644044303,7520849.94507928,4.94926666666666
"552",756985.279123884,7520849.94507928,4.15803333333333
"553",757003.914203465,7520849.94507928,5.67763333333333
"554",757022.549283046,7520849.94507928,5.59463333333333
"555",757041.184362627,7520849.94507928,6.8253
"556",757059.819442208,7520849.94507928,6.8038
"557",757078.454521789,7520849.94507928,6.8038
"558",757097.08960137,7520849.94507928,8.24470000000001
"559",757115.724680951,7520849.94507928,8.08430000000001
"560",757134.359760533,7520849.94507928,8.08430000000001
"561",757152.994840114,7520849.94507928,8.40146666666667
"562",757171.629919695,7520849.94507928,8.40146666666667
"563",757190.264999276,7520849.94507928,7.4329
