"POINT_X","POINT_Y","Ca"
755840.686562814,7519325.441321609,39.536187540112785
755840.686562814,7519343.1596030155,39.87839538400948
755840.686562814,7519360.877884422,40.18125585552505
755840.686562814,7519378.596165829,40.620548714743386
755840.686562814,7519396.314447236,41.49306279677704
755840.686562814,7519414.032728643,42.6888222131142
755840.686562814,7519431.75101005,43.8399908940381
755840.686562814,7519449.469291457,44.7532206695703
755840.686562814,7519467.187572865,45.3543228904899
755840.686562814,7519484.905854272,45.634964944259636
755840.686562814,7519502.624135679,45.65417921274333
755840.686562814,7519520.342417086,45.503651726971285
755840.686562814,7519538.060698492,45.35155361507833
755840.686562814,7519555.778979899,45.75723770780782
755840.686562814,7519573.497261306,47.44436306747748
755840.686562814,7519591.215542714,51.08480351863581
755840.686562814,7519608.933824121,56.671670772423184
755840.686562814,7519626.652105528,63.38450725946312
755840.686562814,7519644.370386935,70.29318453861713
755840.686562814,7519662.088668342,76.61594086507344
755840.686562814,7519679.806949749,81.7152288973766
755840.686562814,7519697.525231156,85.20015050368974
755840.686562814,7519715.2435125625,87.06478192631499
755840.686562814,7519732.96179397,87.62292368655484
755840.686562814,7519750.680075377,87.26476189909508
755840.686562814,7519768.398356784,86.16968544942486
755840.686562814,7519786.116638191,84.25195181446193
755840.686562814,7519803.834919598,81.41378940931736
755840.686562814,7519821.553201005,77.87777762177049
755840.686562814,7519839.271482412,73.92883897506236
755840.686562814,7519856.989763819,69.74993993551458
755840.686562814,7519874.7080452265,65.42800750708527
755840.686562814,7519892.426326633,61.24230759666531
755840.686562814,7519910.14460804,57.46345989057677
755840.686562814,7519927.862889447,54.23239032484595
755840.686562814,7519945.581170854,51.57929283110009
755840.686562814,7519963.299452261,49.40670661274082
755840.686562814,7519981.017733668,47.37569611423436
755840.686562814,7519998.736015076,45.32265700886625
755840.686562814,7520016.454296483,43.16027744544246
755840.686562814,7520034.17257789,40.871420821385044
755840.686562814,7520051.890859297,38.458730499293985
755840.686562814,7520069.609140703,35.931770821512096
755840.686562814,7520087.32742211,33.3266026772995
755840.686562814,7520105.045703517,30.72401476946116
755840.686562814,7520122.763984924,28.24718035117898
755840.686562814,7520140.482266332,26.030365246971524
755840.686562814,7520158.200547739,24.171009698432442
755840.686562814,7520175.918829146,22.68817428470045
755840.686562814,7520193.637110553,21.348993399765593
755840.686562814,7520211.35539196,20.04689716819915
755840.686562814,7520229.073673367,18.77393020076775
755840.686562814,7520246.7919547735,17.52269338500017
755840.686562814,7520264.510236181,16.286807615536283
755840.686562814,7520282.228517588,15.061315432964497
755840.686562814,7520299.946798995,13.845078968352924
755840.686562814,7520317.665080402,12.656364515378879
755840.686562814,7520335.383361809,11.504751377429606
755840.686562814,7520353.101643216,10.397721091001026
755840.686562814,7520370.819924623,9.344323917594405
755840.686562814,7520388.53820603,8.354864314406552
755840.686562814,7520406.2564874375,7.440371153017306
755840.686562814,7520423.974768844,6.611882634345579
755840.686562814,7520441.693050251,5.879547418068162
755840.686562814,7520459.411331658,5.2515366732818585
755840.686562814,7520477.129613065,4.7328099099717615
755840.686562814,7520494.847894472,4.323897383518374
755840.686562814,7520512.566175879,4.020007074541594
755840.686562814,7520530.284457286,3.8108145652260252
755840.686562814,7520548.002738694,3.6816237778945
755840.686562814,7520565.721020101,3.6188774978589575
755840.686562814,7520583.439301508,3.605941508790061
755840.686562814,7520601.157582914,3.625067569898113
755840.686562814,7520618.875864321,3.659756110139183
755840.686562814,7520636.594145728,3.695821320927555
755840.686562814,7520654.312427135,3.721786498513698
755840.686562814,7520672.030708543,3.728734347028048
755840.686562814,7520689.74898995,3.7097979162780637
755840.686562814,7520707.467271357,3.6594761402285054
755840.686562814,7520725.185552764,3.5955864954830514
755840.686562814,7520742.903834171,3.5597025988528466
755840.686562814,7520760.622115578,3.5567817720181982
755840.686562814,7520778.3403969845,3.5925910514146766
755840.686562814,7520796.058678391,3.674547660642941
755840.686562814,7520813.776959799,3.8116197935250598
755840.686562814,7520831.495241206,4.014171547285573
755840.686562814,7520849.213522613,4.293714478883535
755840.686562814,7520866.93180402,4.662513831217843
755840.686562814,7520884.650085427,5.132986904728365
755840.686562814,7520902.368366834,5.716828791667039
755840.686562814,7520920.086648241,6.423813484122974
755840.686562814,7520937.804929648,7.260255230682125
755840.686562814,7520955.523211055,8.227184975845281
755840.686562814,7520973.241492462,9.318403282732897
755840.686562814,7520990.959773869,10.51870362045935
755840.686562814,7521008.678055276,11.802684449047424
755840.686562814,7521026.396336683,13.134626384354029
755840.686562814,7521044.11461809,14.469833403402786
755840.686562814,7521061.832899497,15.757583120885457
755840.686562814,7521079.551180905,16.945431314287607
755840.686562814,7521097.269462312,17.984192909431034
755840.686562814,7521114.987743719,18.832652075169147
755840.686562814,7521132.706025125,19.46107565010225
755840.686562814,7521150.424306532,19.85292664937764
755840.686562814,7521168.142587939,20.113265372939306
755840.686562814,7521185.860869346,20.37218127302012
755840.686562814,7521203.579150753,20.630211950972562
755840.686562814,7521221.297432161,20.887631867538484
755840.686562814,7521239.015713568,21.144687273841168
755840.686562814,7521256.733994975,21.401598327316794
755840.686562814,7521274.452276382,21.658561117225414
755840.686562814,7521292.170557789,21.91574959050864
755840.686562814,7521309.8888391955,22.173317372300698
755840.686562814,7521327.607120602,22.431399478504673
755840.686562814,7521345.325402009,22.69011392079226
755840.686562814,7521363.043683417,22.949563205140734
755840.686562814,7521380.761964824,23.20983572711919
755840.686562814,7521398.480246231,23.471007067943365
755840.686562814,7521416.198527638,23.733141195200336
755840.686562814,7521433.916809045,23.996291573399674
755840.686562814,7521451.635090452,24.260502188940894
755840.686562814,7521469.353371859,24.52580849493135
755840.686562814,7521487.071653266,24.792238280226147
755840.686562814,7521504.789934673,25.059812467788028
755840.686562814,7521522.50821608,25.328545847247405
755840.686562814,7521540.226497487,25.59844774564334
755840.686562814,7521557.944778894,25.86952264100967
755840.686562814,7521575.663060301,26.141770722733174
755840.686562814,7521593.381341708,26.415188402375033
755840.686562814,7521611.099623115,26.689768779012972
755840.686562814,7521628.817904523,26.9655020619588
755840.686562814,7521646.53618593,27.24237595433162
755840.686562814,7521664.254467336,27.520376000718045
755840.686562814,7521681.972748743,27.799485901231442
755840.686562814,7521699.69103015,28.079687795035564
755840.686562814,7521717.409311557,28.36096251545996
755840.686562814,7521735.127592964,28.64328981947276
755840.686562814,7521752.845874371,28.926648593072652
755840.686562814,7521770.564155779,29.21101703506379
755840.686562814,7521788.282437186,29.49637282073564
755840.686562814,7521806.000718593,29.782693247613803
755840.686562814,7521823.719,30.069955364372962
755858.4048442211,7518297.781,51.66056768515648
755858.4048442211,7518315.499281407,51.43094563398973
755858.4048442211,7518333.217562814,51.19980911790422
755858.4048442211,7518350.935844221,50.96713816504678
755858.4048442211,7518368.654125629,50.73291905514614
755858.4048442211,7518386.372407036,50.49714541125735
755858.4048442211,7518404.090688443,50.259819410550705
755858.4048442211,7518421.80896985,50.02095312147039
755858.4048442211,7518439.527251257,49.780569973764706
755858.4048442211,7518457.245532664,49.538706367240515
755858.4048442211,7518474.96381407,49.29541342322385
755858.4048442211,7518492.682095477,49.05075888128479
755858.4048442211,7518510.400376885,48.804829141415404
755858.4048442211,7518528.118658292,48.55773144847936
755858.4048442211,7518545.836939699,48.309596212508325
755858.4048442211,7518563.555221106,48.06057945374528
755858.4048442211,7518581.273502513,47.81086535603825
755858.4048442211,7518598.99178392,47.56066890588186
755858.4048442211,7518616.710065327,47.310238587463104
755858.4048442211,7518634.428346734,47.05985909534454
